Price,Adj Close,Close,High,Low,Open,Volume,Returns,signal,RSI,RSI Signal,MACD,MACD Signal,Short EMA,Long EMA,EMA Signal,Combined Signal,Strategy Returns,Cumulative Strategy,Tech Signal,Cumulative Buy & Hold,Cumulative Buy & Hold (%),Cumulative Strategy (%),Portfolio Value (Buy & Hold),Portfolio Value (Strategy),gold_trend,gold_etf_trend,gold_momentum,gold_etf_momentum
2024-08-19,231.61000061035156,231.61000061035156,231.77999877929688,229.74000549316406,230.14999389648438,5164800,-0.0016380226467286318,0.0,,0,,,,,0,0.0,-0.0,0.9974393460822903,0,1.0313947413983124,3.1394741398312442,-0.25606539177096543,1031.3947413983124,997.4393460822904,61,31,-7.0,11.0
2024-08-20,232.4600067138672,232.4600067138672,234.00999450683594,231.1300048828125,233.7100067138672,9073600,0.0036699887797402297,0.0,,0,,,,,0,0.0,0.0,0.9974393460822903,0,1.0351799485267272,3.5179948526727234,-0.25606539177096543,1035.1799485267272,997.4393460822904,65,39,4.0,8.0
2024-08-21,232.14999389648438,232.14999389648438,232.8699951171875,230.47999572753906,231.69000244140625,5337400,-0.0013336178629832496,0.0,,0,,,,,0,0.0,-0.0,0.9974393460822903,0,1.0337994140559699,3.3799414055969867,-0.25606539177096543,1033.79941405597,997.4393460822904,63,28,-2.0,-11.0
2024-08-22,229.3699951171875,229.3699951171875,230.3800048828125,228.25999450683594,230.35000610351562,5765400,-0.011975011209935604,1.0,,0,,,,,0,1.0,-0.0,0.9974393460822903,0,1.0214196544838248,2.141965448382477,-0.25606539177096543,1021.4196544838247,997.4393460822904,63,31,0.0,3.0
2024-08-23,232.02000427246094,232.02000427246094,232.72999572753906,230.52000427246094,231.0399932861328,5418200,0.011553425520716143,-1.0,,0,,,,,0,-1.0,0.011553425520716143,1.008963187278684,0,1.0332205503872993,3.322055038729932,0.8963187278683948,1033.2205503872992,1008.9631872786839,61,28,-2.0,-3.0
2024-08-26,232.75999450683594,232.75999450683594,233.5,232.05999755859375,233.4499969482422,3151400,0.0031893380775307456,0.0,,0,,,,,0,0.0,-0.0031893380775307456,1.0057452625666692,0,1.0365158400311367,3.6515840031136726,0.5745262566669185,1036.5158400311368,1005.7452625666692,63,25,2.0,6.0
2024-08-27,233.38999938964844,233.38999938964844,233.47000122070312,231.57000732421875,231.69000244140625,4435600,0.002706671669018279,0.0,,0,,,,,0,0.0,0.0,1.0057452625666692,0,1.0393213480898378,3.932134808983778,0.5745262566669185,1039.3213480898378,1005.7452625666692,59,28,-4.0,3.0
2024-08-28,231.75,231.75,232.02000427246094,230.72999572753906,232.0,4961500,-0.007026862307456638,1.0,,0,,,,,0,1.0,-0.0,1.0057452625666692,0,1.0320181800836103,3.201818008361035,0.5745262566669185,1032.0181800836103,1005.7452625666692,57,24,-2.0,-4.0
2024-08-29,232.9499969482422,232.9499969482422,233.61000061035156,231.9199981689453,231.9499969482422,5524200,0.005177980359189593,0.0,,0,,,,,0,0.0,0.005177980359189593,1.0109529917825875,0,1.0373619499504099,3.7361949950409867,1.0952991782587462,1037.3619499504098,1010.9529917825874,55,25,-2.0,1.0
2024-08-30,231.2899932861328,231.2899932861328,232.86000061035156,230.5500030517578,232.52999877929688,5743000,-0.0071260085162319076,0.0,,0,,,,,0,0.0,-0.0,1.0109529917825875,0,1.0299696998606482,2.9969699860648236,1.0952991782587462,1029.9696998606482,1010.9529917825874,60,27,5.0,2.0
2024-09-03,230.2899932861328,230.2899932861328,230.5399932861328,228.52000427246094,230.3800048828125,6417900,-0.0043235765879541255,0.0,,0,,,,,0,0.0,-0.0,1.0109529917825875,0,1.0255165469800287,2.55165469800287,1.0952991782587462,1025.5165469800288,1010.9529917825874,57,27,-1.0,1.0
2024-09-04,230.42999267578125,230.42999267578125,231.05999755859375,229.3800048828125,229.7899932861328,4696000,0.000607926500195255,1.0,,0,,,,,0,1.0,0.0,1.0109529917825875,0,1.0261399856653266,2.6139985665326604,1.0952991782587462,1026.1399856653265,1010.9529917825874,57,28,0.0,1.0
2024-09-05,232.35000610351562,232.35000610351562,232.88999938964844,231.3300018310547,232.72000122070312,4838100,0.008332306942507639,0.0,,0,,,,,0,0.0,0.008332306942507639,1.0193765624145663,0,1.0346900989918706,3.469009899187059,1.9376562414566312,1034.6900989918706,1019.3765624145664,56,22,-1.0,-6.0
2024-09-06,230.6300048828125,230.6300048828125,232.75999450683594,229.6199951171875,231.8300018310547,6315800,-0.007402630408956501,0.0,,0,,,,,0,0.0,-0.0,1.0193765624145663,0,1.027030670601227,2.7030670601227103,1.9376562414566312,1027.030670601227,1019.3765624145664,57,22,1.0,0.0
2024-09-09,231.60000610351562,231.60000610351562,231.6199951171875,230.38999938964844,231.25999450683594,3548800,0.004205876079289794,-1.0,,0,,,,,0,-1.0,0.0,1.0193765624145663,0,1.0313502343314058,3.1350234331405824,1.9376562414566312,1031.3502343314058,1019.3765624145664,56,21,-5.0,1.0
2024-09-10,232.6199951171875,232.6199951171875,232.74000549316406,231.1199951171875,232.38999938964844,4378300,0.004404097525005923,0.0,,0,,,,,0,0.0,-0.004404097525005923,1.0148871286189873,0,1.035892401345839,3.5892401345839042,1.4887128618987333,1035.892401345839,1014.8871286189874,54,20,-2.0,-1.0
2024-09-11,232.25,232.25,232.8699951171875,231.08999633789062,231.72000122070312,4637300,-0.001590555949419148,0.0,,0,,,,,0,0.0,-0.0,1.0148871286189873,0,1.0342447565239203,3.424475652392034,1.4887128618987333,1034.2447565239204,1014.8871286189874,54,21,0.0,1.0
2024-09-12,236.3300018310547,236.3300018310547,236.4499969482422,234.4199981689453,234.6300048828125,9945000,0.017567284525531468,0.0,,0,,,,,0,0.0,0.0,1.0148871286189873,0,1.052413628430815,5.2413628430814985,1.4887128618987333,1052.413628430815,1014.8871286189874,56,27,2.0,6.0
2024-09-13,238.67999267578125,238.67999267578125,238.97999572753906,237.75999450683594,238.1300048828125,7455100,0.009943683944142245,0.0,,0,,,,,0,0.0,0.0,1.0148871286189873,0,1.062878496930439,6.287849693043901,1.4887128618987333,1062.878496930439,1014.8871286189874,60,32,4.0,5.0
2024-09-16,238.66000366210938,238.66000366210938,239.27999877929688,238.0500030517578,238.72999572753906,4713500,-8.374817448153493e-05,1.0,,0,,,,,0,1.0,-0.0,1.0148871286189873,0,1.0627894827966253,6.278948279662533,1.4887128618987333,1062.7894827966254,1014.8871286189874,61,31,4.0,9.0
2024-09-17,237.33999633789062,237.33999633789062,238.60000610351562,236.61000061035156,238.0800018310547,5257100,-0.0055309113549146804,0.0,,0,,,,,0,0.0,-0.0055309113549146804,1.0092738778753518,0,1.0569112883783416,5.6911288378341585,0.9273877875351833,1056.9112883783416,1009.2738778753518,57,27,-4.0,-4.0
2024-09-18,235.50999450683594,235.50999450683594,240.2899932861328,235.3000030517578,238.19000244140625,11081100,-0.007710465405288858,1.0,,0,,,,,0,1.0,-0.0,1.0092738778753518,0,1.048762010452841,4.876201045284101,0.9273877875351833,1048.762010452841,1009.2738778753518,62,30,5.0,3.0
2024-09-19,239.1699981689453,239.1699981689453,239.52000427246094,237.38999938964844,238.24000549316406,6108200,0.01554075728197235,0.0,,0,,,,,0,0.0,0.01554075728197235,1.0249587582424478,0,1.065060566303842,6.506056630384194,2.4958758242447754,1065.0605663038418,1024.9587582424479,58,31,-4.0,1.0
2024-09-20,242.2100067138672,242.2100067138672,242.6300048828125,240.47000122070312,241.11000061035156,7737400,0.012710660066880486,0.0,,0,,,,,0,0.0,0.0,1.0249587582424478,0,1.0785981891127694,7.859818911276939,2.4958758242447754,1078.5981891127694,1024.9587582424479,60,28,2.0,-3.0
2024-09-23,242.67999267578125,242.67999267578125,243.4600067138672,242.58999633789062,242.97000122070312,5426200,0.0019404068737312041,0.0,,0,,,,,0,0.0,0.0,1.0249587582424478,0,1.0806911084529178,8.069110845291782,2.4958758242447754,1080.691108452918,1024.9587582424479,61,35,2.0,17.0
2024-09-24,246.07000732421875,246.07000732421875,246.19000244140625,243.14999389648438,243.38999938964844,8386300,0.01396907347432852,0.0,,0,,,,,0,0.0,0.0,1.0249587582424478,0,1.09578736194995,9.578736194995008,2.4958758242447754,1095.78736194995,1024.9587582424479,63,33,2.0,-2.0
2024-09-25,245.72999572753906,245.72999572753906,246.47000122070312,244.7899932861328,246.19000244140625,7393400,-0.001381767735031958,1.0,,0,,,,,0,1.0,-0.0,1.0249587582424478,0,1.094273238328752,9.427323832875189,2.4958758242447754,1094.2732383287519,1024.9587582424479,61,41,-2.0,8.0
2024-09-26,246.97999572753906,246.97999572753906,247.3699951171875,245.19000244140625,246.44000244140625,7041100,0.005086884066794806,0.0,,0,,,,,0,0.0,0.005086884066794806,1.030172604618873,0,1.0998396794295264,9.983967942952642,3.0172604618873056,1099.8396794295265,1030.172604618873,63,36,2.0,-5.0
2024-09-27,245.02000427246094,245.02000427246094,246.75,244.19000244140625,246.30999755859375,8329600,-0.007935830791900744,1.0,,0,,,,,0,1.0,-0.0,1.030172604618873,0,1.0911115378353553,9.111153783535531,3.0172604618873056,1091.1115378353552,1030.172604618873,62,33,-1.0,-3.0
2024-09-30,243.05999755859375,243.05999755859375,244.0800018310547,242.5,243.97000122070312,6916700,-0.007999374253898295,0.0,,0,,,,,0,0.0,-0.007999374253898295,1.0219318684084135,0,1.0823833282914639,8.238332829146389,2.1931868408413546,1082.3833282914638,1021.9318684084135,60,36,1.0,14.0
2024-10-01,245.61000061035156,245.61000061035156,246.97999572753906,245.05999755859375,245.1999969482422,10605500,0.010491249392624136,0.0,,0,,,,,0,0.0,0.0,1.0219318684084135,0,1.0937388817269882,9.37388817269882,2.1931868408413546,1093.7388817269882,1021.9318684084135,59,34,-1.0,-2.0
2024-10-02,245.66000366210938,245.66000366210938,246.07000732421875,243.99000549316406,245.61000061035156,6798800,0.00020358719772617384,1.0,,0,,,,,0,1.0,0.0,1.0219318684084135,0,1.0939615529609632,9.396155296096321,2.1931868408413546,1093.9615529609632,1021.9318684084135,57,32,-2.0,-2.0
2024-10-03,245.49000549316406,245.49000549316406,245.91000366210938,243.69000244140625,244.72000122070312,5674500,-0.0006920058878576718,0.0,,0,,,,,0,0.0,-0.0006920058878576718,1.0212246855384854,0,1.0932045251252243,9.320452512522426,2.1224685538485444,1093.2045251252243,1021.2246855384855,60,36,3.0,4.0
2024-10-04,245.0,245.0,246.69000244140625,244.0500030517578,245.0,5947800,-0.001996030315693287,0.0,,0,,,,,0,0.0,-0.0,1.0212246855384854,0,1.0910224557518213,9.102245575182133,2.1224685538485444,1091.0224557518213,1021.2246855384855,62,36,2.0,0.0
2024-10-07,244.1699981689453,244.1699981689453,244.82000732421875,243.80999755859375,244.5800018310547,3849000,-0.0033877625757333663,0.0,,0,,,,,0,0.0,-0.0,1.0212246855384854,0,1.0873263307069405,8.732633070694051,2.1224685538485444,1087.3263307069406,1021.2246855384855,61,36,3.0,11.0
2024-10-08,242.3699951171875,242.3699951171875,244.0399932861328,240.6300048828125,243.7899932861328,7669800,-0.007371925565205384,0.0,,0,,,,,0,0.0,-0.0,1.0212246855384854,0,1.079310641931881,7.931064193188098,2.1224685538485444,1079.310641931881,1021.2246855384855,58,31,-3.0,-5.0
2024-10-09,241.0500030517578,241.0500030517578,241.83999633789062,240.63999938964844,241.16000366210938,4120500,-0.005446185963701722,1.0,,0,,,,,0,1.0,-0.0,1.0212246855384854,0,1.0734325154633177,7.343251546331775,2.1224685538485444,1073.4325154633177,1021.2246855384855,59,33,1.0,2.0
2024-10-10,242.82000732421875,242.82000732421875,243.02000427246094,241.50999450683594,241.77000427246094,4792700,0.007342892553628744,0.0,,0,,,,,0,0.0,0.007342892553628744,1.0287234286775078,0,1.0813146150879362,8.131461508793624,2.8723428677507767,1081.3146150879363,1028.7234286775079,58,29,-1.0,-4.0
2024-10-11,245.47000122070312,245.47000122070312,245.9199981689453,244.47000122070312,244.5,5789500,0.010913408354139564,0.0,,0,,,,,0,0.0,0.0,1.0287234286775078,0,1.09311544304169,9.311544304169006,2.8723428677507767,1093.11544304169,1028.7234286775079,58,28,0.0,-1.0
2024-10-14,245.07000732421875,245.07000732421875,245.86000061035156,244.25999450683594,245.16000366210938,3922900,-0.001629502157067031,0.0,,0,,,,,0,0.0,-0.0,1.0287234286775078,0,1.0913342090693303,9.133420906933033,2.8723428677507767,1091.3342090693304,1028.7234286775079,57,37,-3.0,13.0
2024-10-15,245.9199981689453,245.9199981689453,246.5500030517578,244.52999877929688,244.99000549316406,5640800,0.003468359323146597,0.0,,0,,,,,0,0.0,0.0,1.0287234286775078,0,1.0951193482480248,9.51193482480248,2.8723428677507767,1095.1193482480248,1028.7234286775079,56,32,-1.0,-5.0
2024-10-16,247.14999389648438,247.14999389648438,248.08999633789062,246.36000061035156,247.6199951171875,5431900,0.005001609209081437,1.0,,0,,,,,0,1.0,0.0,1.0287234286775078,0,1.1005967072652654,10.059670726526537,2.8723428677507767,1100.5967072652654,1028.7234286775079,58,37,2.0,5.0
2024-10-17,248.6300048828125,248.6300048828125,249.05999755859375,247.6199951171875,247.75,5176200,0.00598831083503093,0.0,,0,,,,,0,0.0,0.00598831083503093,1.0348837443317074,0,1.1071874224523812,10.718742245238122,3.488374433170738,1107.1874224523813,1034.8837443317075,60,46,2.0,9.0
2024-10-18,251.27000427246094,251.27000427246094,251.3699951171875,249.89999389648438,250.0,7833600,0.010618185005034864,0.0,,0,,,,,0,0.0,0.0,1.0348837443317074,0,1.1189437433392282,11.89437433392282,3.488374433170738,1118.9437433392281,1034.8837443317075,65,46,5.0,0.0
2024-10-21,251.22000122070312,251.22000122070312,253.13999938964844,250.72999572753906,252.74000549316406,9258600,-0.00019900127714245208,1.0,,0,,,,,0,1.0,-0.0,1.0348837443317074,0,1.1187210721052532,11.872107210525318,3.488374433170738,1118.7210721052531,1034.8837443317075,66,52,0.0,22.0
2024-10-22,253.92999267578125,253.92999267578125,253.94000244140625,252.52000427246094,253.05999755859375,5756300,0.01078732362833379,0.0,,0,,,,,0,0.0,0.01078732362833379,1.0460473701995154,0,1.130789078359889,13.078907835988907,4.604737019951544,1130.7890783598891,1046.0473701995154,66,52,0.0,0.0
2024-10-23,250.8699951171875,250.8699951171875,253.17999267578125,250.1999969482422,253.0800018310547,8081000,-0.012050555849465017,1.0,,0,,,,,0,1.0,-0.0,1.0460473701995154,0,1.1171624414171482,11.716244141714816,4.604737019951544,1117.162441417148,1046.0473701995154,70,49,4.0,-3.0
2024-10-24,252.8000030517578,252.8000030517578,253.32000732421875,251.39999389648438,253.27000427246094,5962200,0.007693259346016168,0.0,,0,,,,,0,0.0,0.007693259346016168,1.0540948839066786,0,1.125757061810599,12.575706181059898,5.40948839066786,1125.757061810599,1054.0948839066787,67,49,-3.0,0.0
2024-10-25,253.32000732421875,253.32000732421875,253.5500030517578,251.77000427246094,252.0,4424500,0.0020569789010425055,0.0,,0,,,,,0,0.0,0.0,1.0540948839066786,0,1.128072720334443,12.807272033444296,5.40948839066786,1128.072720334443,1054.0948839066787,68,48,1.0,-1.0
2024-10-28,253.3300018310547,253.3300018310547,253.6300048828125,252.9499969482422,253.00999450683594,4029100,3.945407605776552e-05,0.0,,0,,,,,0,0.0,0.0,1.0540948839066786,0,1.1281172274013498,12.811722740134979,5.40948839066786,1128.1172274013497,1054.0948839066787,67,49,4.0,12.0
2024-10-29,256.0899963378906,256.0899963378906,256.2900085449219,254.22999572753906,254.49000549316406,8875500,0.010894858433216914,0.0,,0,,,,,0,0.0,0.0,1.0540948839066786,0,1.1404079048899607,14.04079048899607,5.40948839066786,1140.4079048899607,1054.0948839066787,78,100,11.0,51.0
2024-10-30,257.5,257.5,257.7099914550781,255.91000366210938,256.760009765625,6386200,0.005505891218995584,1.0,,0,,,,,0,1.0,0.0,1.0540948839066786,0,1.1466868667595675,14.668686675956755,5.40948839066786,1146.6868667595675,1054.0948839066787,66,70,-12.0,-30.0
2024-10-31,253.50999450683594,253.50999450683594,255.60000610351562,252.1999969482422,255.52000427246094,9930800,-0.015495166963743978,2.0,,0,,,,,0,2.0,-0.015495166963743978,1.0377615076849163,0,1.1289187623039956,12.891876230399557,3.7761507684916262,1128.9187623039957,1037.7615076849163,62,54,-4.0,-16.0
2024-11-01,252.47000122070312,252.47000122070312,254.86000061035156,252.44000244140625,254.3300018310547,6473000,-0.0041023758773532926,-2.0,,0,,,,,0,-2.0,-0.008204751754706585,1.0292469321337714,0,1.1242875132060282,12.428751320602816,2.9246932133771386,1124.287513206028,1029.2469321337715,68,55,6.0,1.0
2024-11-04,252.8300018310547,252.8300018310547,253.5800018310547,252.27000427246094,253.32000732421875,4581400,0.0014259144001700363,-1.0,,0,,,,,0,-1.0,-0.0028518288003400727,1.0263116960900507,0,1.12589065096104,12.589065096104001,2.6311696090050685,1125.89065096104,1026.3116960900506,65,52,1.0,20.0
2024-11-05,253.39999389648438,253.39999389648438,253.99000549316406,252.41000366210938,253.77999877929688,6029900,0.002254447895034817,-1.0,,0,,,,,0,-1.0,-0.002254447895034817,1.0239979298471509,0,1.1284289127691385,12.842891276913848,2.399792984715088,1128.4289127691384,1023.9979298471509,60,45,-5.0,-7.0
2024-11-06,245.6999969482422,245.6999969482422,247.35000610351562,244.9499969482422,245.63999938964844,14600200,-0.030386729020158154,1.0,,0,,,,,0,1.0,0.030386729020158154,1.055113877458619,0,1.094139649178311,9.413964917831109,5.5113877458619065,1094.1396491783112,1055.113877458619,62,43,2.0,-2.0
2024-11-07,249.64999389648438,249.64999389648438,250.24000549316406,248.1199951171875,248.2899932861328,8821400,0.016076503855530166,-1.0,,0,,,,,0,-1.0,0.016076503855530166,1.072076419777606,0,1.1117295894668147,11.172958946681465,7.207641977760604,1111.7295894668146,1072.0764197776061,72,48,10.0,5.0
2024-11-08,247.9600067138672,247.9600067138672,249.35000610351562,247.77999877929688,249.07000732421875,6267900,-0.006769426092267161,0.0,,0,,,,,0,0.0,0.006769426092267161,1.0793337618665528,0,1.1042038181763325,10.42038181763325,7.933376186655283,1104.2038181763326,1079.3337618665528,70,48,-2.0,0.0
2024-11-11,242.13999938964844,242.13999938964844,242.72999572753906,241.05999755859375,242.72999572753906,11653800,-0.02347155656813127,1.0,,0,,,,,0,1.0,-0.0,1.0793337618665528,0,1.0782864357952602,7.828643579526018,7.933376186655283,1078.28643579526,1079.3337618665528,70,48,4.0,18.0
2024-11-12,240.0500030517578,240.0500030517578,241.66000366210938,239.38999938964844,241.2899932861328,10145500,-0.008631355179477884,-1.0,,0,,,,,0,-1.0,-0.008631355179477884,1.0700176488106805,0,1.068979362582698,6.897936258269799,7.001764881068051,1068.979362582698,1070.0176488106806,73,51,3.0,3.0
2024-11-13,237.6300048828125,237.6300048828125,241.47000122070312,237.58999633789062,241.30999755859375,8431700,-0.010081225320474285,1.0,,0,,,,,0,1.0,0.010081225320474285,1.080804737825225,0,1.0582027407655648,5.820274076556475,8.080473782522501,1058.2027407655648,1080.804737825225,73,51,0.0,0.0
2024-11-14,237.00999450683594,237.00999450683594,237.99000549316406,236.1300048828125,236.57000732421875,8262400,-0.0026091417886487944,0.0,,0,,,,,0,0.0,-0.0026091417886487944,1.0779847650183956,0,1.0554417397737705,5.544173977377054,7.798476501839557,1055.4417397737705,1077.9847650183956,77,49,4.0,-2.0
2024-11-15,236.58999633789062,236.58999633789062,237.8800048828125,236.3300018310547,237.57000732421875,7299500,-0.0017720694429753658,0.0,,0,,,,,0,0.0,-0.0,1.0779847650183956,0,1.0535714237178766,5.35714237178766,7.798476501839557,1053.5714237178765,1077.9847650183956,78,36,1.0,-13.0
